Product_id,Selling_Price
WATD9H76RKGUUZHY,14105.730293371429
NKCE5HYVDQVATMKF,1982.442047214287
RNGE9GWMKVHGEYZG,4258.162425987144
SHOEAGUMMWFABHUT,3365.1910814571424
SWDEGZMPYQGNEBHG,5038.835543657142
TOPEFDXSHZPHCUAU,9432.647939071434
CAGDU85Y85GDJGUD,1105.1397716000006
CAGE4BQXK3FSTRRS,3318.5339449857147
CAGDZVGTV3SMMMBY,5219.04776538
BEOEGXRVQPCKJHYC,3431.8268013571433
NKCE9YFBBYBM88DR,3207.3969558428557
DREECZGZVWGQM23M,4083.416691157142
PBXECYF3YHWYG4UN,351.12202892142864
WATEBG8FGBPUPKCV,5017.671511785714
SHIEEJG9RRDUH9XG,3330.1758558571432
CRTECN2QXAPEWXSF,2710.7757764999997
BRAEE6YMSYPNCUX3,1300.7579309571422
WATE9MVXJXHZHEJU,3372.9653979857126
RNGDREYRQQGZAPQM,5653.407635171427
CTPEGGFSNDQFAAVE,3392.7021850857145
NKCEF2RFAPHSHZZZ,3983.058072548811
TOPDYAZZG5NU7ZBZ,7113.844659842858
PBXE7QPWMSS5XGPZ,249.0923880964287
PCSECV3FHFAQ9T36,12178.558566614283
CRNEJB4NBT9BTM84,5112.212362857143
TSHEHU5RFJCTJKBV,6799.785661599998
DREECZJC3XBKGDZT,5447.7771851250045
SUDEGGATGYXA9YBC,12364.060805728566
BRAE8WYHTVZMFFHS,5673.906604028572
SFFEGZBXTYFSYJQA,4290.977405390129
ACCEABVYXNHCT8UE,5417.644815842858
BWLE6SJE9PXGV6DD,953.1723439178569
NKCDYQ3RHYREHHYV,3858.039524681039
NKCECDCRWDMZEH2Z,2996.5687497285708
SRTEH2F6HUZMQ6SJ,6814.162036738096
BRAE6KWFGZFXKPPB,3530.9305488342866
HACEJQY5FQRZZUGM,8428.274972714285
CAGEYUXVF2FNARKD,3191.277776071429
NKCE7M3QTHTCGVVF,4059.687985757141
TOPE8PBFNH9YNHFK,5072.938109942854
BRAEDQFRZS9QFYTQ,1365.5370867428571
HMBEJCMMQR2JHFVP,2082.7369749142854
ACCDRFVG52PHVRSK,7588.081924042857
NKCE7MBR4QRBASDQ,3240.5741279028584
NKCDWBPZNZU5K2QZ,3461.03163545714
BRAE8HMQATXFHFGZ,3548.0839205857133
MUGEAGGKEGCPWWPN,3470.4870416255108
BKPEGXYWWJPETZZA,5314.379737448979
SGLEGBV6ZNUJNJS9,5977.110425500004
CAGEYUXVAKNKDUUV,6480.980518828571
NKCEDH9ANZGDAUWG,3013.027356200001
NKCE5EHJHS38BUWB,3428.4997337428563
PBXE9YWGRFUQXHQH,12781.335568557153
SHIE3QDHP5RDGMZY,2638.6468221571436
RNGE9HDVMPVBYPGJ,3100.612374960001
SCHE4YSTCUUSJWCK,2038.8181448857142
SNDEGGTV9XERMGHH,7253.991757476786
PBXE92XFUMB7QWY6,8389.79781957143
CRTECN2QYK2R2PUS,4122.501427700001
TOPEEEPVYHHF9HGW,2916.279625245714
MUGE8F5RDEYMH4YH,3885.841601377551
NKCE52CSJ2GUY64G,1328.506505228571
SHOE2K68QHZ3DWZF,3833.101567500001
DREE9YJHZZHWHAU7,4035.5683538910566
NKCEACYSHS4MGKGY,12798.067552928567
CAGECT64KH6CZVMR,14080.238055957143
WATD9H76RG5FQT5Y,14544.558331285718
NKCE5UY97ACC9QAZ,512.1961309842857
LJGEG6UPBW8GKPRD,4594.3658549
PBXEBFGFRM5797BZ,4570.7839842857165
RNGEAY8GRWYMYSAK,5107.786354815236
SHOEF9G8WTWGAAFB,3628.246106542858
PBXE5ZJZSAC73ZED,8615.516150757145
NKCEYYX9HJWJXAA8,3531.6782404428563
CAGDTFSHTF6TRBFZ,4487.387897295239
PBXE6E6YDZDNVKQH,735.4422453571425
TROEGNQDQNGN99PJ,4435.0462979
CRTECN2QXC68CTUM,6337.565867885717
CRTECN2QZNXTGGXG,5359.273366471429
VANE4VND2XHZRCNT,946.2867034478575
NKCE8SESMHF2VSRM,3737.3719084
SHOEBYY4ZDWGQGEW,7723.227332442859
NKCEB7935AJSADGR,3824.567447214286
SHIEBAXYS3FUTX8Z,6498.589562100001
NKCE2YCPKAPWDH8C,2897.673912714286
FABE92NVHZHSFHGT,3366.843851035715
SHIE93YGTRAV6XTW,5683.328158328572
CSOEGTPR39XZHZJY,4995.624523062323
WATE5HFYHPFHRCHY,4996.056927085713
BRAEBHCHY6VVRNRQ,1843.601068128571
NKCE5QPMUZRQFDAZ,1852.1343465571417
NKCE9ABEE5HDWZSM,5911.049553914287
SHOEJCZ28JFRY9RR,5926.1726332000035
PSLEAVTQQXEXZYYZ,4714.318419032855
SHOE66V8UMNGZKYM,961.7186509285718
SHIE5HBGWKWJWFRA,3777.208487042856
TOPE4HXDZHPR9K2C,1709.5035514285732
BRAEBCTWGWYRWXHC,5298.459585042857
TOPE6ZCJBVZY3HBH,5039.4931533571435
CRNEG7BKMFFYHQ8Z,4678.479480861737
SHOE7DJBEPYGQPHF,3770.629164561224
ACCEHY86UG6B63AZ,4747.749837300001
BLBEJR23J2CTPFAU,6234.860981900001
ACCEEV5V5VD5DR9C,792.7223692264287
UMBEJZFHE285UEV2,6032.290862385712
SHOEBN3FFYG75P3D,2989.1450153428564
NKCEFGFURYNWH2DR,3876.6602408000017
ETHEJG7NW4M4AFCZ,6833.388358171426
SWSE9UH4KXCHZHRJ,3511.122380283334
CRTECN2QZ7XUGBR6,4229.609354857142
BRAEDNX2NHZX5PKN,9795.445820485715
BRAE73KFJGNSP2NP,2117.5651360142856
MAHEDFPZVKF79JVQ,3959.5296040005946
NKCECRQY6MGHBPQ3,8813.04177332857
CRTECN2QYYWUXHRP,3173.4857474885716
CPCEKY4TKBYFE7PH,5620.929365800001
TOPEA8HNSZB8VGUR,2401.627689014285
TOPECJZ4ZDXQZB4A,5245.404829771431
SHIE92XGJHG4HH5E,6222.188588871428
CRTECN2QVSZXUG7X,4449.616032171428
BRAEBBYRUSRHZD34,7545.871848238096
IFPEE76BG92E5SVS,5734.860271714285
CAGEBZ7UGCZZHVTE,226.34826672428576
CAGE3GFTPMNXPZAG,779.07325989
SWTEDX3KRCTNHUGY,5869.9773312285715
BBAEFKXVXVM8SYZW,7195.3813046
PENEGZ6RHFWHX7JX,1485.8486391000001
ETHEGFZFQT7ZCH3U,3061.3396477942842
TOPEE2FFAXQGSUZH,5365.344781720407
CRTECN2QWAGCHYGC,3860.15391750065
SNDEJGWQSWNHXXA3,11908.659963185715
BHGEGTAVKNNCPUGG,13417.440642642854
BBAEGNUNHHZEYSPD,497.4318615857144
NKCEANMPZYMHYEA3,419.5269185064286
RNGE88Q9FH632SHU,1157.122581276428
SNDE7PY9TG8P7YYR,855.7669864142857
SNDEHZQ7YZAHAZYP,4606.899868317093
CRTECN2RDAKXQHYH,3559.103304157146
SNDEAVZ4MSGYFBUD,1576.605382429286
RTRDWBPC23ZAYMSE,10620.99601152857
PCSDYQEW5ZMFBVFQ,11089.336649285713
DREECZJBH8KGCZHT,8357.793161042859
CAGED654SQMMADH7,2008.2942123571427
MFLEYGFH8PFBVRDG,5075.142606085269
SHIEBWNUURZ8BWDZ,4185.745808699049
BRAECTFYXKNAVFAN,5806.11430912857
BRAECBVGHCB2FN49,4728.433314882857
SHOEHX7CGSEMUENU,2600.716607857144
CRTEB774NHSDW3DV,2316.246768299998
VLBEGZ7SZFZBUGBZ,6044.762099985711
BRAEGJFXGYFPGHYG,4761.06910744
ACCEGKG4S4B7QGGT,1914.425984171428
BBAECKHYXGE3VJXB,1645.8719565142867
BBAEDVYSEN75YZZ7,6473.4839535571455
RTRDYZCGGJFBU6XM,3317.747523714286
CAGEBTJBB5X8GCF8,851.810335309286
HLUEJQ3UVGNXSPZG,7869.967922842859
NKCE8RB5WSWKJPFR,4003.400805442857
BRAEDFYYKNGBGPF3,6680.743247499998
SHIE2CAJP6XBWPU2,3776.3863516285724
SHOE2GUJW6XNFG3W,612.7699169978569
TWCEJFXHGDSG5XZV,6651.057800714285
NKCE9Z2JYUYZ2JZ3,10309.76985047143
WATE54YZWYXR6Z7J,2385.674981474998
SWTEEYFFFRWGKZR5,5684.658908700002
NKCE6NHRGQJHWFDK,4938.096487614291
NKCEYM3B6ZP3YSQQ,3640.1674874438777
PAEE8AHWJWMDAXZU,7767.865576285714
RTRDZK8XCUEKZDFZ,604.061212785
TOPEHZMHJHEMRDHY,3065.6097228999997
NKCE9AZMPE3PJPEW,655.809538317857
BRAEAR7WUYD3CZAT,2374.564014185714
BRAEG7AYZAQBS3EH,6234.315786185713
BRAEDQEEYYH4WRQK,4823.033053000599
BRAE4F8NCQJFTGEZ,5770.329893300004
MUGEACY87HUCUYCD,3722.9805399000006
BOTEDSEN9ZSFUUAQ,759.2812393371429
WATE3GEYE8JQT7WM,5835.097407800001
TOPEB96CYHMPMDKH,2557.082901299998
NKCE5QGT7GFDSUZK,1902.3463733142853
VESEGZRVWZEYTVMG,6921.318891576785
SCHE4YSTHJSYEJHJ,3004.556698185714
KLSEGT5ZUGR9FQXE,6335.675671148702
NKCE79CGHYMSS7GH,3274.728344042857
JEAE8CZGJ8PGGHRQ,809.8236152999998
SHOEC8QGWFF2VXAN,2991.265919428571
SHIE6G75RNDQSGUQ,2018.5321235309539
SHODZ5YHTEHZTR3V,4174.875434471426
ACCEKFVVZJMTYWPK,3763.9130231714294
DRPEHGFFGQTXK3E3,2926.711868657142
CRGE4XJBHZGHJYGU,7104.909201157143
NKCE9Q93F3HJYGZT,314.79101955857146
SNDEGJFV5J8CTGJV,8338.412925685716
SUDEHYGUMT6UGYAR,3376.4773393
RNGE7M92HQECSUYG,6609.850053628568
TOPE7ZHYDE2MKNHF,4035.0359227857143
NKCEBHGBEABMWDKA,5378.7367156171385
PACE7ZNHBP4FASAQ,2662.914577
NKCE7A3XXTTBHHC6,3909.1423907428566
WCKE2TFYTHBHTP5B,5141.290496871427
BRAEDTPDZSCRZCYG,5502.6435800857125
SHOEBKEYSKS87GKG,3714.7160993428574
CAGDUGFYGG2KWWK7,10551.524887157138
SHODZDAE6FKCC8AH,579.4122496242854
SGLEGBV5STVHGKTD,5691.242327042856
RTREBVK9HX8XJH2T,347.13378521785705
PCSEAKVBGC7CJQZT,10493.248023885717
MATEB88T7MVJGSG5,5608.460195971431
WATDJYPXKHPPNGQK,7690.124358414283
BRAE8QNFFGWGG5MY,1914.310512599999
NKCDWBPZZSYWKHE9,1981.0565760571435
USGEJPQHT8YPZ7D8,3189.0280349285717
NKCEFKBYHXQ8VVF8,455.7942351321429
SHOE4JCEZDRSHC4S,3193.774434557143
ACCE9E2RT56M3GSU,4508.626596585714
CRTECN2QXQGJ7JZD,3702.6353192285724
TOPEBS26V3JRYSF3,744.3720175564284
NKCECZNMRRVZ9YWF,275.7991336414286
CAGE75QCGVXYV78T,2936.8774168238097
WATDG9F74GYWEH4U,1843.837590512143
BRAE3WVQPYSZ54FF,6885.512713157144
SWSEBHCP9JC4GQKT,4503.234670922145
MUGEBJ7XAFVH25VD,2143.7393016428564
LJGEATZRDCFAJGYZ,5763.743069542857
BRAEBXRB8GFZ6HM6,4316.255751842859
RNGEDAPFZWSSMHYW,1119.5460072385715
DREEHFABXP5AUZA8,5204.995154071429
RTRDFFYGJ4GNRSHQ,9799.355149399998
CBREFYM9TSSUHJSQ,2757.5982792857135
PBXE6EF4PSJX9WXH,4063.919186557141
CRTEHSS9UZJZYMZD,425.9855205685716
DRPEHYHG9YYHD2HH,4460.307605960714
CAGE9AGR4VWWTDY4,7798.975365100005
AVCEJCJQWBYMNPGU,2091.032244257142
BRAE7T3WADAJU4ZS,2063.5218631571443
TPYEGGUFSKXJFYY5,7016.686341559185
SUDEHYGU4GE9UCXJ,5679.723374357142
FABEB2TXH4MGQC2H,5065.895213534692
NKCE9G2BZAGKXPGY,4503.074486662858
TOPE8H5DJWGAY2CD,9368.609497285717
BBAEGGF3HF3ZPBVG,1646.4241644000003
ACCEC87TREZYJJPE,6544.310104728573
DRPEHYHMEZHDYRK5,3893.778479528572
NKCE5VAAPVP5DGMZ,527.4919657564286
NKCEBZN92EJ7PDFH,3255.0364185285725
ACCDXFPYT58AGGAF,7056.43479987143
MUGEGZUHX744RFEN,5493.210613014285
RNGE8Z3KSHGCMSCP,3109.5082051599998
SHIEYZ3F3QWMYNEC,3225.493736342143
SHOEJCZ2JNGJSPEJ,8098.338238871427
CRTEB774RSGGQZ9U,3142.6763263142857
BRAE8AJZW5QBNWAZ,2270.818483714287
CRTECN2QZ8CWZEFZ,5608.924435242857
SHIE9FMZAH4U4H6Z,445.3291728314284
CAGE68FFYRMDRF3X,8945.172229642852
NKCE3GNVPGUYY8AZ,3343.928541489286
PCSE4ZQ8TRUZDMEU,1197.6725821857146
PACEC89YGNYZCMC4,787.9833759142856
NKCE9YX24KHRDNHG,3086.967239914285
FABE88MGUBPCQWR8,2473.582004357144
ACCEH74HAGTY6W8P,866.1291274285713
NKCECGVARVRMARSS,6553.138209628567
CRTECN2QZXFVEPGG,4159.706992460001
NKCEC8AZQUFGUXGH,2166.0473660428574
SHOED6C5ZGCBKTP2,2779.958387585715
RTRD7HN3BBE7G9YT,3540.4805269285716
ACCEA8JPDNTF7NZN,1694.2944501899988
NKCEBHGBAFBCXXYC,979.0630779714288
PCSEC86VGEWVKHWZ,13781.27015684286
SHOE3URGYEVZ55GD,3034.7650116142845
NKCE9PFFQHU7GTU7,9479.087189128571
CRTECN2RCH9CG4SA,5907.456493071434
TSHEHU5RWUGEAJFE,5363.788444371431
PBXE92G5YEA7JAHZ,5075.849256471425
ACCE8XUCYRB9ATHZ,4281.436467104761
CRTECN2QWEDYMDNQ,630.332877842857
PTPEYCF7GZU2T54E,2275.817424942856
SHOEC9FZ3BAF7ASF,4169.447056878571
CAGE7DSFQGVEGHC8,6180.381043898574
SHODUMFYWTPDYNX6,5163.157039435714
ACCE6P3BBZD72UJ6,831.8149892592853
NKCEFG3CHGEHMRTD,3087.479969814284
RNGEDAKBYYVCFWZP,7578.909422399996
TROEGZ65YHBQKG9T,5780.697058185716
BRAEDSKCXVNYXGA6,1516.4279165249995
NKCE9ZVGMHZVTF2D,4631.400324748572
WATDUKHHH4SQXDAK,5154.048221599999
CAGE745BJ67RZCRR,2607.194761271428
PCSEAKVBNSFWGBGE,1230.8922744621425
TSHEHV9TPRUBUENE,4528.183521316736
SHOEY8RMVZV3UY3A,3894.1236746283
TOPEGWUTW6GWYSBE,2274.2416096857137
ACCDQDYBYVQZNHCH,8847.447007585715
MUGEBFGF6MDQGHBG,4139.0661039457145
CAGE6HHHUHFQSAPW,485.80537581000016
RNGE7GVYAP66GRDD,4187.656318270477
PBXE5SUCYEBBSFXJ,10491.274977785712
BRAEBBMQZBZHCFAJ,4467.707815547618
BRAEAC839PBQV9KF,1119.9794108142858
BRAEAW9HT2EUZD3X,2095.4275587185716
SHIE2QTSMSXF9QAH,3652.4772888999996
RTRD6FYYWFHEYJYE,5267.905232657142
CAGEFPY9ZSFFNVAW,9905.807501985713
ACCEGKTSGJEEVTZ4,970.587171546428
AIREDJCGZN2HKZHJ,3231.0269849142846
BRAEA5MZ8VZHNGGH,7600.740150985717
CRTECN2QX53WHTKZ,2727.1709329000005
JWSEBCY4HDWGJZBT,1386.708360574285
BRAEB2ZTVYY3UKWA,1866.2861725285713
WATDZMBRPYAYTP4G,7233.209942871429
TOPE7WAUFEYYDXKG,10143.55129555714
TSHE4DTF53HPYMU4,4188.692652399999
BLAEE3YXZGWWT8UD,6393.6952100285735
RNGE7M925YCWZZRR,6772.932634985714
BKPEGXWHXG4GZWET,1114.7471388714293
RTRE8GJUFNETVUMZ,5256.952354844645
SWTECXPHFVTHWJF7,11030.392956999998
SHIECKYBNNY2BNZD,4282.551297928572
WATE7GP3JZMFEGZG,10912.416940171426
CAGE68FFHZRTSZS5,4136.445503989285
ACCEGYP2TMX2NUPH,5740.513891142859
NKCE9YFBBNJ82UVB,4136.6143600915575
HMBDRUCNJSJQRRGC,6668.766943
CAGE3GFTQ3UHZ4TC,845.7396099771431
NKCDTAXF2EYZ7MP8,2927.5775564999985
LJGEYSUNTPQZG4ZG,993.0767549285717
TOPEGF4KEGGVMSXX,5348.867158171428
TSHECQKNFFER2ERM,3786.7053915999995
PBXE9YWGTS7NGYKT,2086.1862511714285
WATDZ5HGXEYDHBWD,13062.790962014287
PRCDVFAFM2FPJBMZ,1767.3739296857143
PTPE2F33QGYXMHGW,3932.0877322928573
KRTEJCZ4M7FD3NJS,2675.2187108571443
NKCEAPCYFBP4UJ3V,3171.882571885716
CAGEBTJBRFGAUQQB,5149.003953577142
MUGEAGGKZFYBUMP9,2580.4487076571418
ACCEAZCVGGGWZGKU,805.1262722592855
CRTECN2QVV7UJQNH,4929.60193792857
NKCDXEGWS7VWXSEJ,2900.522279385714
NKCDY44FMPNQHFFN,1377.8344406914289
NKCE8JXS2AAKUGGD,3717.2679420214276
RNGE88FRWWZECGGM,6785.761200848212
BRAE7GU9K3E2PWGC,374.2690784507144
VASEHU9W3N9RDPGZ,7363.820812785715
PCSEC86VSX45XVZS,12579.564666957145
NKCE49ATF8BFHDVP,1533.7683384385718
KTAEHETVCXXZRXGK,10301.716478042854
KTAEHE9HAED4VUQB,4998.105146899999
PACE472CMNPGQY2W,2734.1575657
NKCEAPCYFTHYVARD,537.390372315
SHODPH4GZWVXE5RB,957.8820620635713
BRAEB3KBY393GUHA,10556.587101314288
BRAEB2S8RZZRXMT3,2312.5485585999986
PCSEAH5WWRYGEVGZ,7505.099675885717
NKCEAVZ3C9CRDB6Z,347.32760193642883
RTRDZTF9URF2UFPF,9334.683972828574
CAGE6HYJDNZJVADS,4652.575976203571
SWSEBHCPZGHMBKJY,3758.5216143000016
ACCDQGVSDZ92ZWGW,2998.257250292857
NKCE4CSZUZWHUTFS,414.25347556285703
ACCEGKFHRFGN6XZB,853.9932435214289
BRAECGQ4GW73HJFV,986.4030462285712
CRTECN2QXZ9ETCGB,3696.2671004142885
MUGE6A5HZUJ924WH,2486.9940883571435
BRAEE6YMK83RB9MZ,882.9413536371427
TMLED6G5MJQGNZHS,4564.600995037143
NKCEFGFUZURHNH6R,2992.4295369142847
NKCE7ZPRQX9SBZXN,2431.566235285714
VANE3KUFUXF2CVHU,5327.306187299998
NKCED6EYN4ZPK9AA,8129.7789473
RNGEDF5HDGKZGA3T,1227.5269366650004
ACCEAZCVVFPBJAGB,1174.2087758078571
PBXEDCSE8CHTATYY,4559.531546830954
TOPEFYB6HRPPCD8R,6801.237598971427
RTRDTSBQW94HJ8VT,181.84348567071433
NKCEYGTGJ65HSJ9Y,2250.230407757142
NKCEFFFPGEJSTBJP,454.64956615071424
NKCDYASFYGXZESTM,3250.9327667071425
NKCE6SR4H3EHXWNA,3779.199114485715
AUDCY8T7KPEG3ZZF,5901.753148721431
NKCDWBPZCHZEYT7S,3325.2474057528575
NKCDYARBFFBQYKFH,3804.0329703857155
TOPEBZYTWUYMJXSG,5131.199157214287
DRPEG3ZH7GJFFZDM,6095.620780099999
SNDE6KNAQN3GFRQG,7562.218459685714
WFCEHYZMGJQWVVZU,5610.223665814285
ACCEGZ6BRBTGQWZY,4068.2371486142874
CRTECN2QXH4N9WZS,2660.6162370571424
PTPDZYCEDURXTYRF,2005.3234720714286
ARPEEMC95HMYAJNH,5495.800561828572
SFFEGKYYDWTZTEQC,4279.718095530069
PCSEC86VCFQYV6QG,6360.287175071429
BCHEHYMBZQ8ABUUY,1655.952954157143
RNGE87FCQJ9GRKWZ,4854.633561784898
NKCE5ZHWX6Z8PBFH,2081.830530414287
BRFEJYHNGYSX9T9D,3032.6577027000008
TOPE7ZHYQFFHPCBX,4778.462149101023
CAGED6YFBH8NZQM8,723.9162537021427
STREDF58JH3GQZF9,2613.9585029571417
BRAEA5MZDQKHUQCT,3279.0459954028565
MUGEBFGF6ZUHKH4C,599.4260360285716
CRTECYY4GFDJFKBD,4835.571703985716
WATDZRZGZAM7HDGV,6769.974621799999
CRTEHSSCVTZ3DB72,1087.9124383842857
NKCDXZGUZKNYVXG9,11815.157159485718
TOPEBN6MZNGGZEMY,10904.217007757139
MUGEACY8VQRMM4FX,2400.253219985714
NKCE5UY9HQTQ8TBG,7651.332585514286
SCHE4ZYTVE8DY5PP,3474.0436544142854
RNGE9GWPJH9MMNWX,5753.07241782857
CAGE8FG3CYVFG2GM,2709.886622128572
SHIEHXZMQPC4GT6F,897.1014115242855
ACBEHDU9Z9DGZP9Z,5329.739883814286
BRAE6KWFPZWJ2FHH,2099.012185028571
TSHE8CAWEGE3CUPM,3594.210376399999
SHIE9J6PFGP9DZAH,4115.4571654428555
CAGEYFZWNCKDDXXQ,1242.9010326257142
JCKEEABZDWF9VU7N,7124.9348282142855
SOPEJ7SCRS3SKFGP,4240.686683980954
WATE9MVXHMTCFZSP,722.5919410478571
CRTECN2QXMXFUYRD,1414.8226210571434
RNGE96Y49HCWGUGH,960.7534480521424
BRAE9RDQYNWZBYJF,2047.9803571571422
RTRECFHX3TDFD9SP,8198.366620185712
BRAE59YTMB36ZVFG,8124.406261385716
ACCEGZ6B9MYUTYST,6245.220645728573
SHIEF8DUHZJP8MVC,774.7785232221428
LJGEG52SCZ5WZBKZ,4565.7907932285725
SHTECN9HDECRYPF8,6942.631147962339
CSKEH3JPF4EJVBSF,6869.8794354142865
BRAEBBYRYT9WDJRQ,977.0423059000004
SFFEGGJYFJWAV4HV,3618.941324400001
CBKEHGUY3GEHDSFY,5552.178577875002
NKCE73V3DADAVHDU,3954.745437222857
TOPEGF6QDCGCHHXY,931.666705114286
RNGE3YSWFWYYHNCA,5760.158760428575
NKCE8HSQJQBPRSGY,6245.69207617143
CAGDU9C3QVCBMQKQ,3476.506198857144
BRAEDQDFMNC6MQZW,1150.5624933792856
SHOECB92BGNGSZGZ,671.5153167257142
DREEAVBXKQUUVJUT,4473.422463657141
WCKE2TFYZGPGDGGV,4297.8941578
CAGE9AGRUGPHV5FM,6869.90354591964
BRAEBB6TT8GKVG8A,2176.427095157143
CRTECN2QUCSMF4SX,2835.668008085715
BCHEHYUKDZZPZBH2,2392.965596071428
BRAE8JUHJB794RZY,7364.369004657144
BRAE4DJMZCWYGDJU,4919.081119071428
GLSEJGVBRQMYV7NE,6910.620865942856
NKCE9Q93HRESPRBU,5922.6873969
NKCECATQF8ZXGXJS,530.5763744271428
ETHEJG7NHGRFGHHK,11205.74309488571
NKCEASCZBAEB2Y63,2649.3580696714307
ACCDSY8ERUYRYSUA,1332.2639923007132
BRAEDH76V3J4FBWQ,6478.591492085716
HACEGPF9FJFJQU2R,742.7432434778568
ACCEGBTPV5PPBHVD,5824.755324542856
PCSEAH5WCDGS8YCZ,2667.2120681285696
RTRDRUZCPNJ3MTAT,551.2155056528572
PBXE68H4WBX5AFCH,3247.7663476142843
RNGEHFDYHVSR3SMH,3055.445019699999
DREEDR97ZHGNPWFR,5158.286680628571
NKCE9ZGXGSETFAZU,2915.516401571429
